SingleMu	1.500000	2.100000	18.000000	20.000000	0.000845
SingleMu	1.500000	2.100000	20.000000	21.000000	0.001195
SingleMu	1.500000	2.100000	21.000000	22.000000	0.003599
SingleMu	1.500000	2.100000	22.000000	23.000000	0.012687
SingleMu	1.500000	2.100000	23.000000	24.000000	0.220973
SingleMu	1.500000	2.100000	24.000000	25.000000	0.776887
SingleMu	1.500000	2.100000	25.000000	26.000000	0.789435
SingleMu	1.500000	2.100000	26.000000	27.000000	0.787655
SingleMu	1.500000	2.100000	27.000000	28.000000	0.785843
SingleMu	1.500000	2.100000	28.000000	29.000000	0.790023
SingleMu	1.500000	2.100000	29.000000	30.000000	0.789966
SingleMu	1.500000	2.100000	30.000000	31.000000	0.790969
SingleMu	1.500000	2.100000	31.000000	32.000000	0.791651
SingleMu	1.500000	2.100000	32.000000	33.000000	0.790891
SingleMu	1.500000	2.100000	33.000000	35.000000	0.792413
SingleMu	1.500000	2.100000	35.000000	37.000000	0.792022
SingleMu	1.500000	2.100000	37.000000	39.000000	0.797155
SingleMu	1.500000	2.100000	39.000000	41.000000	0.800883
SingleMu	1.500000	2.100000	41.000000	43.000000	0.806895
SingleMu	1.500000	2.100000	43.000000	45.000000	0.812036
SingleMu	1.500000	2.100000	45.000000	47.000000	0.816699
SingleMu	1.500000	2.100000	47.000000	50.000000	0.817104
SingleMu	1.500000	2.100000	50.000000	55.000000	0.826689
SingleMu	1.500000	2.100000	55.000000	60.000000	0.834465
SingleMu	1.500000	2.100000	60.000000	65.000000	0.836277
SingleMu	1.500000	2.100000	65.000000	70.000000	0.832385
SingleMu	1.500000	2.100000	70.000000	90.000000	0.842247
SingleMu	1.500000	2.100000	90.000000	9999.000000	0.887475
SingleMu	2.100000	2.500000	0.000000	15.000000	0.000000
SingleMu	2.100000	2.500000	15.000000	18.000000	0.000000
SingleMu	2.100000	2.500000	18.000000	20.000000	0.000000
SingleMu	2.100000	2.500000	20.000000	21.000000	0.000000
SingleMu	2.100000	2.500000	21.000000	22.000000	0.000000
SingleMu	2.100000	2.500000	22.000000	23.000000	0.000000
SingleMu	2.100000	2.500000	23.000000	24.000000	0.000000
SingleMu	2.100000	2.500000	24.000000	25.000000	0.000000
SingleMu	2.100000	2.500000	25.000000	26.000000	0.000052
SingleMu	2.100000	2.500000	26.000000	27.000000	0.000068
SingleMu	2.100000	2.500000	27.000000	28.000000	0.000000
SingleMu	2.100000	2.500000	28.000000	29.000000	0.000124
SingleMu	2.100000	2.500000	29.000000	30.000000	0.000073
SingleMu	2.100000	2.500000	30.000000	31.000000	0.000236
SingleMu	2.100000	2.500000	31.000000	32.000000	0.000000
SingleMu	2.100000	2.500000	32.000000	33.000000	0.000113
SingleMu	2.100000	2.500000	33.000000	35.000000	0.000013
SingleMu	2.100000	2.500000	35.000000	37.000000	0.000092
SingleMu	2.100000	2.500000	37.000000	39.000000	0.000073
SingleMu	2.100000	2.500000	39.000000	41.000000	0.000099
SingleMu	2.100000	2.500000	41.000000	43.000000	0.000080
SingleMu	2.100000	2.500000	43.000000	45.000000	0.000107
SingleMu	2.100000	2.500000	45.000000	47.000000	0.000080
SingleMu	2.100000	2.500000	47.000000	50.000000	0.000084
SingleMu	2.100000	2.500000	50.000000	55.000000	0.000063
SingleMu	2.100000	2.500000	55.000000	60.000000	0.000222
SingleMu	2.100000	2.500000	60.000000	65.000000	0.000141
SingleMu	2.100000	2.500000	65.000000	70.000000	0.000000
SingleMu	2.100000	2.500000	70.000000	90.000000	0.000060
SingleMu	2.100000	2.500000	90.000000	9999.000000	0.000196
DoubleElLead	0.000000	1.500000	0.000000	11.000000	0.000000
DoubleElLead	0.000000	1.500000	11.000000	12.000000	0.000000
DoubleElLead	0.000000	1.500000	12.000000	13.000000	0.000360
DoubleElLead	0.000000	1.500000	13.000000	14.000000	0.000268
DoubleElLead	0.000000	1.500000	14.000000	15.000000	0.000000
DoubleElLead	0.000000	1.500000	15.000000	16.000000	0.000000
DoubleElLead	0.000000	1.500000	16.000000	17.000000	0.015208
DoubleElLead	0.000000	1.500000	17.000000	18.000000	0.213426
DoubleElLead	0.000000	1.500000	18.000000	19.000000	0.682239
DoubleElLead	0.000000	1.500000	19.000000	20.000000	0.884664
DoubleElLead	0.000000	1.500000	20.000000	21.000000	0.914619
DoubleElLead	0.000000	1.500000	21.000000	22.000000	0.926257
DoubleElLead	0.000000	1.500000	22.000000	23.000000	0.940191
DoubleElLead	0.000000	1.500000	23.000000	24.000000	0.940836
DoubleElLead	0.000000	1.500000	24.000000	25.000000	0.951375
DoubleElLead	0.000000	1.500000	25.000000	26.000000	0.954308
DoubleElLead	0.000000	1.500000	26.000000	27.000000	0.959583
DoubleElLead	0.000000	1.500000	27.000000	28.000000	0.961649
DoubleElLead	0.000000	1.500000	28.000000	29.000000	0.965718
DoubleElLead	0.000000	1.500000	29.000000	30.000000	0.969289
DoubleElLead	0.000000	1.500000	30.000000	31.000000	0.970727
DoubleElLead	0.000000	1.500000	31.000000	32.000000	0.971534
DoubleElLead	0.000000	1.500000	32.000000	33.000000	0.970773
DoubleElLead	0.000000	1.500000	33.000000	35.000000	0.972572
DoubleElLead	0.000000	1.500000	35.000000	37.000000	0.973150
DoubleElLead	0.000000	1.500000	37.000000	39.000000	0.973137
DoubleElLead	0.000000	1.500000	39.000000	41.000000	0.973649
DoubleElLead	0.000000	1.500000	41.000000	43.000000	0.975419
DoubleElLead	0.000000	1.500000	43.000000	45.000000	0.975717
DoubleElLead	0.000000	1.500000	45.000000	47.000000	0.976488
DoubleElLead	0.000000	1.500000	47.000000	50.000000	0.976581
DoubleElLead	0.000000	1.500000	50.000000	55.000000	0.978177
DoubleElLead	0.000000	1.500000	55.000000	60.000000	0.979605
DoubleElLead	0.000000	1.500000	60.000000	65.000000	0.981670
DoubleElLead	0.000000	1.500000	65.000000	70.000000	0.981587
DoubleElLead	0.000000	1.500000	70.000000	80.000000	0.982765
DoubleElLead	0.000000	1.500000	80.000000	90.000000	0.982819
DoubleElLead	0.000000	1.500000	90.000000	9999.000000	0.984667
DoubleElLead	1.500000	2.500000	0.000000	11.000000	0.000000
DoubleElLead	1.500000	2.500000	11.000000	12.000000	0.000000
DoubleElLead	1.500000	2.500000	12.000000	13.000000	0.000000
DoubleElLead	1.500000	2.500000	13.000000	14.000000	0.001039
DoubleElLead	1.500000	2.500000	14.000000	15.000000	0.001796
DoubleElLead	1.500000	2.500000	15.000000	16.000000	0.033551
DoubleElLead	1.500000	2.500000	16.000000	17.000000	0.167081
DoubleElLead	1.500000	2.500000	17.000000	18.000000	0.433864
DoubleElLead	1.500000	2.500000	18.000000	19.000000	0.714505
DoubleElLead	1.500000	2.500000	19.000000	20.000000	0.809482
DoubleElLead	1.500000	2.500000	20.000000	21.000000	0.864980
DoubleElLead	1.500000	2.500000	21.000000	22.000000	0.892909
DoubleElLead	1.500000	2.500000	22.000000	23.000000	0.915688
